B_Index,N_Index,Cl_Index,conf_idxs_ts,TS_G,deltaG(kcal/mol),deltaGa(kcal/mol),B_Cl,C_Cl,G_energy_qharm,TS_G_qharm,deltaG_react_qharm,deltaG_qharm(kcal/mol),deltaGa_qharm(kcal/mol)
423,141,480,10,-2185.39787,30.472655,34.037859,2.154974208,2.10308867,-2185.500911,-2185.451395,6.795550656,6.795550656,31.07159098
423,141,481,0,-1627.382923,8.01361425,34.49983078,2.124123303,2.163410677,-1627.460379,-1627.408032,10.13401467,10.13401467,32.84809938
423,141,483,10,-2130.022263,12.985736,37.91601608,2.101888641,2.110373162,-2130.130757,-2130.073192,14.19296411,14.19296411,36.12274283
423,141,485,0,-2152.021246,6.848033,35.23319002,2.145333858,2.113146987,-2152.145503,-2152.096719,7.872337077,7.872337077,30.6123545
423,141,486,10,-1583.630915,12.52621775,35.88184305,2.090244373,2.193368167,-1583.755243,-1583.700401,13.86865128,13.86865128,34.41379584
423,141,489,0,-2768.430379,-0.69872125,30.26330218,2.193057888,2.083438519,-2768.490086,-2768.445788,0.68133823,0.68133823,27.79767501
423,141,490,0,-1488.834209,7.6819805,35.18769,2.141186253,2.146939954,-1488.915732,-1488.865304,8.61472251,8.61472251,31.64387586
423,141,492,10,-2000.600959,35.66051125,38.35027745,2.091790494,2.126446685,-2000.706077,-2000.647953,15.04139013,15.04139013,36.47284173
423,141,497,0,-1508.685857,-0.7448425,27.73155303,2.174935454,2.24304732,-1508.78108,-1508.742149,0.577254311,0.577254311,24.42970623
423,141,507,0,-1586.083604,-3.65688175,22.83945635,2.262685038,2.299081407,-1586.184011,-1586.153093,-3.088867178,-3.088867178,19.40128322
423,141,508,0,-1701.5713,2.78453125,25.37244795,2.189754731,2.306923531,-1701.695934,-1701.661008,2.977974162,2.977974162,21.91610485
423,141,553,10,-1406.893015,-3.48354115,17.06063943,2.200987779,2.498489253,-1406.945128,-1406.924418,-0.182641454,-0.182641454,12.9953987
423,141,555,10,-1430.117227,-3.33183675,24.90469062,2.235810611,2.260739558,-1430.196653,-1430.162682,-2.096930146,-2.096930146,21.31741972
423,141,557,0,-1505.327975,-2.83573525,20.05367637,2.250851105,2.401985042,-1505.400911,-1505.3753,-0.807101424,-0.807101424,16.07120957
423,141,596,0,-1741.686296,8.1265015,34.78720695,2.123250215,2.154099139,-1741.796385,-1741.744775,9.457699273,9.457699273,32.38551492
423,141,617,10,-3841.24898,3.81488625,33.77751553,2.148441605,2.093613182,-3841.336341,-3841.288109,5.217323129,5.217323129,30.26576611
423,141,618,10,-2922.034294,7.22032875,34.73441537,2.128084118,2.124969198,-2922.137596,-2922.087048,8.406006578,8.406006578,31.71895467
423,143,474,10,-1684.68272,6.519223,30.8083926,2.24910573,2.030714511,-1684.85049,-1684.816397,8.076875081,8.076875081,21.39369097
423,143,475,1,-1407.688595,2.314471,28.04254202,2.108706043,2.188445083,-1407.835728,-1407.79602,4.253474204,4.253474204,24.91714824
423,143,477,0,-1981.606235,6.32890225,32.70452817,2.103583127,2.161618904,-1981.782232,-1981.733591,8.021465935,8.021465935,30.5228535
423,143,478,0,-1613.270185,7.21744225,32.64615812,2.092746541,2.146367917,-1613.446772,-1613.397265,8.864776777,8.864776777,31.06609692
423,143,481,0,-1606.181058,5.19325275,32.60427877,2.109297322,2.149350073,-1606.3161,-1606.267448,7.677983241,7.677983241,30.52988148
423,143,482,12,-2289.928079,-2.8251305,27.31235792,2.186538002,2.122348344,-2290.162327,-2290.12672,-1.715858537,-1.715858537,22.34380475
423,143,483,0,-2108.820269,10.1653745,36.1015057,2.108524327,2.100139096,-2108.986478,-2108.931908,11.73693268,11.73693268,34.24337641
423,143,485,10,-2130.822355,4.0276715,31.4713087,2.152974426,2.107420845,-2131.001224,-2130.956905,5.416305647,5.416305647,27.8104719
423,143,486,0,-1562.430245,9.70585625,33.23656032,2.043702032,2.185684677,-1562.610964,-1562.561489,11.41261985,11.41261985,31.04587185
423,143,489,10,-2747.227787,-3.51908275,28.82421877,2.197991349,2.079625687,-2747.345807,-2747.304074,-1.7746932,-1.7746932,26.18791308
423,143,492,10,-1979.398596,32.84014975,36.76678747,2.067729237,2.104208174,-1979.561798,-1979.506083,12.5853587,12.5853587,34.96118153
423,143,495,12,-1503.509131,-3.5249185,25.56468257,2.200186794,2.22465398,-1503.660028,-1503.626723,-2.456209407,-2.456209407,20.89935484
423,143,508,10,-1680.38792,-0.03583025,11.87800398,2.3851417,1.952208344,-1680.551655,-1680.533064,0.521942732,0.521942732,11.66576247
423,143,596,0,-1720.485157,5.30614,32.43628448,2.114529417,2.146729004,-1720.652106,-1720.603667,7.001667843,7.001667843,30.39591263
423,143,606,10,-1444.83505,-3.6898255,25.3807184,2.1795161,2.226153036,-1444.960521,-1444.927156,-1.5595091,-1.5595091,20.93682195
423,152,490,0,-1388.335473,18.192982,43.12776125,2.21546851,2.190540459,-1388.514022,-1388.454588,17.19547099,17.19547099,37.29575676
423,160,453,0,-2183.058535,-1.6657615,26.2420751,2.263842117,2.199815666,-2183.158171,-2183.120728,1.03154349,1.03154349,23.49594905
423,160,457,0,-2311.147912,-1.9104865,26.12878625,2.253499688,2.278291199,-2311.277971,-2311.245667,1.603087487,1.603087487,20.27129759
423,160,462,0,-1624.198811,5.15045725,31.2819794,2.135220429,2.278049455,-1624.325276,-1624.282005,8.466940725,8.466940725,27.15234359
423,160,464,10,-2119.984959,-0.43655175,28.99606592,2.183769963,2.264322037,-2120.120315,-2120.084397,3.075840695,3.075840695,22.53890498
423,160,465,10,-1888.428933,1.120213,27.90819427,2.184869882,2.259217294,-1888.590195,-1888.554486,4.14944068,4.14944068,22.40789841
423,160,466,4,-1989.066351,4.3133095,27.45554715,2.139809,2.319674902,-1989.249079,-1989.214536,6.939826085,6.939826085,21.67597662
423,160,467,1,-1702.799903,1.94531275,21.82894918,2.100033886,2.310264596,-1702.924391,-1702.893195,4.950501222,4.950501222,19.57541848
423,160,468,1,-1976.495056,0.4009725,29.868749,2.149019071,2.226410959,-1976.616829,-1976.57751,4.453359833,4.453359833,24.6725417
423,160,469,1,-1701.546772,9.6031345,32.5847949,2.031610072,2.304393954,-1701.687317,-1701.644749,12.05439916,12.05439916,26.71161054
423,160,476,10,-1280.018001,6.96267725,31.78188355,2.035658739,2.332832849,-1280.179433,-1280.134045,10.45328431,10.45328431,28.48132296
423,160,479,11,-2118.628012,18.38041625,68.81112918,2.00729082,2.250977519,-2118.903909,-2118.843736,21.86337515,21.86337515,37.75882562
423,160,482,3,-2124.181975,12.29354075,34.36288518,2.043281378,2.279882451,-2124.425665,-2124.377237,15.04903519,15.04903519,30.38911305
423,160,484,2,-1472.914217,10.212186,27.5057597,2.021402375,2.412276727,-1473.11167,-1473.071301,13.49143117,13.49143117,25.33194839
423,160,494,10,-1827.647872,6.9616105,33.09563637,2.124331629,2.216695305,-1827.797261,-1827.753184,9.451162276,9.451162276,27.65848915
423,160,496,0,-1501.635643,6.868615,34.69557312,2.094509932,2.258426837,-1501.758763,-1501.710768,10.87168276,10.87168276,30.11737065
423,160,498,10,-1836.678338,10.45220475,28.7671853,2.063389597,2.456549611,-1836.828739,-1836.781411,13.17143033,13.17143033,29.698884
423,160,505,11,-1810.821522,6.07150175,31.18556402,2.163109542,2.263758475,-1810.974797,-1810.932008,8.961981958,8.961981958,26.85086556
423,160,509,10,-1578.985567,11.14709825,34.9738882,2.01295642,2.304237914,-1579.122707,-1579.073405,14.93954263,14.93954263,30.93770048
423,160,512,0,-1507.903505,3.4089565,15.4718659,2.211555044,2.452346102,-1508.05304,-1508.031551,6.210426494,6.210426494,13.4848791
423,160,514,0,-2336.325717,-1.2980465,31.1991996,2.1900035,2.194839875,-2336.424934,-2336.379336,3.742121254,3.742121254,28.61315179
423,160,515,0,-1342.437423,7.9721365,22.04370477,2.023811065,2.484743393,-1342.560263,-1342.530642,11.13464826,11.13464826,18.5878615
423,160,520,0,-1740.854161,10.29909475,32.25933575,2.00602744,2.424368149,-1740.999719,-1740.955111,13.1172663,13.1172663,27.99215537
423,160,523,10,-1467.393929,-3.62789125,29.12750835,2.211512597,2.170507914,-1467.559301,-1467.523133,-1.499203628,-1.499203628,22.69588816
423,160,524,10,-1469.800449,-1.14600325,29.07316685,2.268790348,2.187952264,-1469.95867,-1469.92277,0.093092903,0.093092903,22.527725
423,160,550,2,-1317.183671,10.4191355,32.09121595,2.019954098,2.390976338,-1317.333168,-1317.292578,13.73671946,13.73671946,25.4705572
423,160,551,10,-1317.194374,1.49200675,30.07857245,2.120556465,2.220982877,-1317.340165,-1317.300659,3.819141797,3.819141797,24.79072854
423,160,552,2,-1395.561614,-0.826543,20.68991745,2.118975058,2.295101007,-1395.730232,-1395.703972,1.170740021,1.170740021,16.47830399
423,160,556,10,-1866.945265,0.81280075,29.88033892,2.163256661,2.271144777,-1867.09687,-1867.055363,5.55304372,5.55304372,26.04586088
423,160,566,0,-1434.857879,-2.64384575,16.6782221,2.224558513,2.348801554,-1435.026275,-1435.006506,-0.788276218,-0.788276218,12.40489346
423,160,567,0,-2287.25827,-2.6358765,28.82839793,2.258093671,2.213509492,-2287.393301,-2287.355486,0.734062558,0.734062558,23.72917446
423,160,584,0,-1402.384947,9.36299025,32.04963153,2.039693937,2.395059376,-1402.509454,-1402.469634,12.68967366,12.68967366,24.98732294
423,160,592,0,-1852.032636,2.45948625,13.5471979,2.479942225,2.393106563,-1852.146096,-1852.128862,4.217362706,4.217362706,10.81454022
423,160,603,10,-1317.143415,7.37795675,32.02315103,2.029069227,2.348947463,-1317.292099,-1317.251991,10.29683005,10.29683005,25.16794814
423,160,606,0,-1279.087512,11.42884575,33.33106182,2.005179412,2.456097137,-1279.223859,-1279.18263,15.20538463,15.20538463,25.87151839
423,160,608,2,-1798.898854,8.22821925,30.50868605,2.223629277,2.309533479,-1799.060997,-1799.021735,11.10188084,11.10188084,24.63724289
423,160,620,10,-2099.793987,0.149094,29.5699586,2.175170283,2.243454731,-2099.89741,-2099.859766,3.33039632,3.33039632,23.62195998
423,163,474,10,-1966.366532,18.54846075,38.29101635,2.158357842,2.165475765,-1966.496071,-1966.440861,20.00093872,20.00093872,34.64454012
423,163,481,10,-1887.867599,17.2224905,38.37429187,2.108879023,2.236696043,-1887.961681,-1887.901764,19.60204688,19.60204688,37.59821112
423,163,490,10,-1749.320028,16.89085675,38.34454837,2.127941432,2.215568155,-1749.417033,-1749.359498,18.08275472,18.08275472,36.10424619
423,171,481,0,-1528.059383,20.689679,46.62085295,2.174088631,2.159995197,-1528.237199,-1528.167743,20.4975477,20.4975477,43.58455678
423,171,490,10,-1389.512213,20.35804525,46.33994003,2.191060937,2.153487519,-1389.692552,-1389.626754,18.97825554,18.97825554,41.28912505
423,171,558,2,-1464.674549,9.76220575,42.98097645,2.303152144,2.27488109,-1464.878973,-1464.821309,7.836985938,7.836985938,36.184662
423,173,490,10,-1352.31161,16.87931075,41.15163825,2.170692404,2.174618971,-1352.430393,-1352.371806,17.90462601,17.90462601,36.76424661
423,177,490,0,-1227.865778,11.612766,35.19759195,2.167493765,2.197542279,-1227.998763,-1227.945382,13.58961241,13.58961241,33.49741427
423,178,515,10,-1369.980602,-0.0021335,27.29513933,2.273879452,2.323524493,-1370.15132,-1370.11402,2.586638323,2.586638323,23.40576289
423,178,558,0,-1404.609545,1.41018075,31.07138412,2.199310621,2.307857412,-1404.812268,-1404.772929,3.234305261,3.234305261,24.6861227
423,184,490,10,-1455.442541,9.46772,34.43703057,2.191266112,2.194778521,-1455.619655,-1455.567409,12.03844268,12.03844268,32.78490314
423,190,490,0,-1229.975572,9.2160925,35.1225053,2.175971678,2.185122653,-1230.129282,-1230.076224,12.15831824,12.15831824,33.29403302
423,191,490,0,-1419.52887,12.56110675,37.7689489,2.173913029,2.1825158,-1419.717631,-1419.660929,14.11309232,14.11309232,35.58106153
423,193,474,1,-1636.797953,15.73374675,37.86010583,2.07243507,2.217830987,-1636.992359,-1636.93518,18.93562243,18.93562243,35.88044102
423,193,478,11,-1565.386016,16.431966,39.32248203,2.075094097,2.238370615,-1565.588641,-1565.527705,19.72352412,19.72352412,38.23764563
423,193,490,1,-1419.750634,14.07614275,38.4256151,2.125756491,2.22312965,-1419.913322,-1419.855292,17.01743843,17.01743843,36.41426953
423,193,515,10,-1460.29197,2.067989,26.30556555,2.089218465,2.436137818,-1460.438794,-1460.405674,5.228501884,5.228501884,20.78275894
423,194,481,0,-1495.80878,15.092881,37.84827745,2.114381073,2.238211768,-1495.948931,-1495.888706,18.19206053,18.19206053,37.79120575
423,194,490,0,-1357.260627,14.76124725,38.18408408,2.139590165,2.213558512,-1357.404284,-1357.346293,16.67276836,16.67276836,36.38954055
423,195,478,2,-1678.456796,17.23786425,38.82131033,2.107571917,2.219563092,-1678.695526,-1678.633559,19.31249818,19.31249818,38.88434682
423,195,481,1,-1671.367542,15.21367475,38.85929917,2.114410759,2.237017591,-1671.564854,-1671.503536,18.12570464,18.12570464,38.47722646
423,195,490,0,-1532.818894,14.882041,39.50526023,2.140207423,2.211904675,-1533.020207,-1532.96105,16.60641248,16.60641248,37.12145924
423,195,596,10,-1785.67164,15.326562,38.69128605,2.119811305,2.219447733,-1785.900859,-1785.83974,17.44938925,17.44938925,38.35324692
423,221,490,0,-1459.776539,11.314578,36.92804243,2.189721932,2.164977107,-1459.992648,-1459.936891,12.94816191,12.94816191,34.98755348
423,238,478,12,-1317.868405,7.86213575,32.94019207,2.140299863,2.158391821,-1318.06044,-1318.005965,12.29656221,12.29656221,34.18384101
423,238,490,10,-1172.232017,5.5063125,32.67470938,2.169936519,2.152606955,-1172.385121,-1172.333172,9.590476517,9.590476517,32.59865595
423,243,490,10,-1592.281495,6.0512335,34.03510427,2.155268011,2.141200121,-1592.383521,-1592.33186,8.40848809,8.40848809,32.41828888
423,253,490,10,-1294.582774,4.23480925,32.36528912,2.173681859,2.136659452,-1294.704918,-1294.655207,7.147015161,7.147015161,31.19397531
423,254,512,10,-1486.542294,-0.94645825,12.56414385,2.221804894,2.332217211,-1486.723651,-1486.706967,1.570260044,1.570260044,10.46920061
423,254,550,1,-1295.824991,6.06372075,27.5946639,1.940770311,2.432740976,-1296.003779,-1295.967026,9.09655301,9.09655301,23.06291177
423,254,584,10,-1381.027483,5.0075755,26.79074855,2.015794993,2.440363841,-1381.180065,-1381.145612,8.04950721,8.04950721,21.61931745
423,262,478,10,-1524.798481,12.96797775,38.7398169,2.119056674,2.17912966,-1525.008087,-1524.945281,17.42436379,17.42436379,39.410899
423,262,490,0,-1379.164587,10.6121545,36.90936175,2.148827823,2.1722327,-1379.332768,-1379.273196,14.7182781,14.7182781,37.38158035
423,262,515,1,-1419.711937,-1.39599925,21.01528875,2.083381362,2.383895932,-1419.858239,-1419.826472,2.929341554,2.929341554,19.93409688
423,263,515,13,-1367.819984,-3.44654375,27.9375048,2.163291962,2.35441058,-1367.980837,-1367.942389,0.314444184,0.314444184,24.12674789
423,263,558,2,-1402.45154,-2.0342295,30.07419877,2.081981046,2.303080877,-1402.641786,-1402.599804,0.962111122,0.962111122,26.34425639
423,263,606,12,-1304.477531,0.0101655,34.54488528,2.187990216,2.276105382,-1304.644433,-1304.598125,4.385180548,4.385180548,29.05870631
423,264,474,1,-1483.949826,14.02619375,35.79866165,2.121090847,2.14715098,-1484.154726,-1484.098333,17.79858072,17.79858072,35.38688688
423,264,476,11,-1245.019253,-0.64902325,37.22551508,2.196373637,2.217846207,-1245.22033,-1245.168021,3.410096223,3.410096223,32.82436759
423,264,478,10,-1412.537953,14.724413,37.2208653,2.1364889,2.16352734,-1412.751008,-1412.690168,18.58648241,18.58648241,38.17748965
423,264,481,10,-1405.448547,12.7002235,37.35388903,2.145303364,2.176068312,-1405.620336,-1405.559735,17.39968888,17.39968888,38.02747406
423,264,482,2,-2089.195144,4.68184025,32.328549,2.19119249,2.131759415,-2089.466562,-2089.418792,8.005847098,8.005847098,29.97609539
423,264,490,10,-1266.902465,12.36858975,36.38999882,2.16713759,2.15669977,-1267.075689,-1267.017815,15.88039672,15.88039672,36.31624014
423,273,515,10,-1321.093839,-3.5721065,20.27087923,2.085209905,2.375958039,-1321.247914,-1321.217179,0.229065213,0.229065213,19.28694321
423,273,550,0,-1295.84241,-1.1251075,28.86022472,2.205822463,2.228881249,-1296.020819,-1295.979946,2.831136409,2.831136409,25.64826947
423,273,584,10,-1381.044133,-2.18125275,28.5385745,2.219228274,2.242909057,-1381.197105,-1381.157328,1.784090609,1.784090609,24.9601942
423,280,550,1,-1282.211881,-2.48998275,29.6250531,2.189834373,2.233152611,-1282.388625,-1282.343776,1.997596693,1.997596693,28.14346061
423,281,480,0,-2189.617031,29.4928765,31.44720643,2.185560951,2.091086435,-2189.745898,-2189.699107,7.475338662,7.475338662,29.36161411
423,281,481,0,-1631.597251,7.03383575,34.94185432,2.132533771,2.161784795,-1631.705366,-1631.650552,10.81380268,10.81380268,34.39656382
423,281,482,0,-2315.344451,-0.9845475,29.53759843,2.181816638,2.112832585,-2315.551593,-2315.511656,1.419960898,1.419960898,25.06097935
423,281,490,10,-1493.049925,6.702202,34.7588816,2.151149606,2.145682931,-1493.160719,-1493.108129,9.294510515,9.294510515,33.00095873
423,291,462,0,-1831.406434,-1.099129,31.2385815,2.178535693,2.198291192,-1831.503105,-1831.460945,2.06770935,2.06770935,26.45584321
423,291,469,1,-1908.759709,3.35354825,29.20745812,2.034337264,2.240889373,-1908.865146,-1908.823595,5.655167781,5.655167781,26.07354384
423,291,476,0,-1487.235253,0.713091,25.6969031,2.020043445,2.317611694,-1487.357263,-1487.314692,4.054052939,4.054052939,26.71370739
423,291,481,0,-1647.641307,14.06233775,40.40842097,2.00327501,2.257012997,-1647.757268,-1647.697896,18.04364559,18.04364559,37.25658308
423,291,482,11,-2331.391194,6.0439545,33.31851182,2.121957762,2.156030837,-2331.603495,-2331.559329,8.649803814,8.649803814,27.71430261
423,291,484,12,-1680.132483,3.96259975,20.78414285,2.009108172,2.402830516,-1680.2895,-1680.252864,7.092199796,7.092199796,22.9889986
423,291,490,0,-1509.094762,13.730704,39.73525152,2.093629375,2.191739994,-1509.212621,-1509.154499,16.52435343,16.52435343,36.47181659
423,291,509,10,-1786.192181,4.897512,35.56392645,2.01558145,2.227372211,-1786.300537,-1786.252465,8.540311257,8.540311257,30.16542901
423,291,512,10,-1715.111923,-2.84062975,14.93022045,2.281898295,2.376188134,-1715.230869,-1715.212613,-0.188804881,-0.188804881,11.45626848
423,291,515,10,-1549.655778,1.72255025,15.26583255,2.033118544,2.436145028,-1549.738093,-1549.712083,4.735416888,4.735416888,16.32130431
423,291,584,0,-1609.601865,3.113404,26.17441178,2.029896775,2.356226885,-1609.687283,-1609.648898,6.290442284,6.290442284,24.08739155
423,291,588,1,-1642.306374,-1.88770825,8.907243275,2.012996856,2.48785195,-1642.407763,-1642.38926,1.228814272,1.228814272,11.61063324
423,292,480,0,-1993.12412,38.9605965,42.24500053,2.00539402,2.18252499,-1993.333466,-1993.275478,16.19771865,16.19771865,36.38797649
423,292,483,11,-1937.752039,21.4736775,43.91083105,2.054309092,2.115847888,-1937.963313,-1937.898722,23.59513211,23.59513211,40.53110727
423,292,515,11,-1337.130591,4.16176825,13.2058379,2.10906703,2.325823985,-1337.27376,-1337.25559,6.22795396,6.22795396,11.40177844
423,296,474,0,-1592.197721,14.3558195,36.98566575,2.104512354,2.182398427,-1592.422945,-1592.368114,18.4218498,18.4218498,34.40678641
423,296,476,2,-1353.292101,-0.3193975,22.7548317,2.02078975,2.358079294,-1353.48855,-1353.453108,4.033365308,4.033365308,22.23971169
423,296,484,15,-1546.185967,2.93011125,19.95348345,2.008484163,2.441317088,-1546.420787,-1546.389733,7.071512165,7.071512165,19.48632378
423,296,494,0,-1900.905828,-0.32046425,34.19875627,2.085033122,2.173987855,-1901.106377,-1901.062208,3.03124327,3.03124327,27.71672139
423,296,507,10,-1472.42636,1.35935325,8.53484085,2.136188615,2.294404552,-1472.612187,-1472.596845,4.800076113,4.800076113,9.627136886
423,296,509,0,-1652.245043,3.8650235,35.12334615,2.015877099,2.26805691,-1652.431824,-1652.385739,8.519623626,8.519623626,28.91842527
423,296,512,1,-1581.174524,-3.87311825,8.37836745,2.295984686,2.282741591,-1581.362156,-1581.349862,-0.209492513,-0.209492513,7.714935579
423,296,554,10,-1504.92814,3.4192475,32.39055227,2.041375348,2.354297208,-1505.135459,-1505.095522,7.634679688,7.634679688,25.06062508
423,296,558,12,-1450.341945,2.102376,15.8647562,2.109939691,2.312699691,-1450.530329,-1450.506804,5.362396195,5.362396195,14.76160274
423,302,480,11,-1993.104938,41.898175,42.69317358,2.04482825,2.148803375,-1993.314405,-1993.254749,19.37605142,19.37605142,37.43450259
423,306,480,10,-1993.114171,43.8427975,45.20560827,2.009613698,2.214419232,-1993.327777,-1993.264104,22.20006845,22.20006845,39.9557823
423,317,490,0,-1409.871633,5.93615,32.91049877,2.155524779,2.13735707,-1409.984426,-1409.932875,9.148381847,9.148381847,32.34921914
423,325,490,0,-1259.7424,2.5979755,30.32467795,2.195142801,2.132273905,-1259.888471,-1259.840526,5.82976674,5.82976674,30.0854258
423,328,515,0,-1351.175957,-3.9270205,20.80344475,2.118557457,2.348845237,-1351.281101,-1351.249783,-0.359653494,-0.359653494,19.6519403
423,332,490,10,-1425.939534,6.28359675,33.29887735,2.139432932,2.154087063,-1426.052713,-1425.998944,10.38760885,10.38760885,33.74018482
423,367,483,12,-2060.481839,24.457189,46.53356143,2.118192506,2.091439956,-2060.735166,-2060.668891,23.99151381,23.99151381,41.58840381
423,369,490,0,-1344.30053,8.8759875,36.02255365,2.163233933,2.150252939,-1344.492842,-1344.436694,11.70086956,11.70086956,35.23352884
423,377,480,1,-1982.154191,46.52291275,47.86398692,2.019067312,2.220887826,-1982.364305,-1982.296576,23.87722434,23.87722434,42.50053761
423,377,488,10,-1873.327707,2.69894025,18.22805925,2.211200958,2.041681899,-1873.498504,-1873.472525,7.133283686,7.133283686,16.30198098
423,381,490,0,-1093.876214,4.14482575,32.1089742,2.170178381,2.140662888,-1093.994427,-1093.943216,9.357129369,9.357129369,32.13557339
423,385,484,1,-1545.72927,0.657118,23.61975887,2.01730646,2.369568175,-1545.932607,-1545.893352,5.359120268,5.359120268,24.63328793
423,385,584,0,-1475.196742,-0.19207775,30.20798178,2.113830055,2.311177655,-1475.330391,-1475.290555,4.557362756,4.557362756,24.9971557
424,141,479,0,-2441.276715,-1.27715075,29.44617795,2.177547311,2.048479308,-2441.433097,-2441.391866,0.037267189,0.037267189,25.87302863
424,141,480,10,-2321.05319,23.11339775,28.32503625,2.204637703,2.050941996,-2321.149159,-2321.109775,-0.721695007,-0.721695007,24.71356679
424,141,483,0,-2265.677064,5.62647875,32.52878425,2.154980526,2.048594931,-2265.779005,-2265.732215,6.675718448,6.675718448,29.36122384
424,141,492,10,-2136.255524,28.301254,33.11087835,2.124906144,2.071381476,-2136.354324,-2136.304655,7.52414447,7.52414447,31.16825984
424,160,483,11,-2078.714534,26.3516115,45.16602558,2.095907323,2.277267658,-2078.891782,-2078.820447,27.66733065,27.66733065,44.76357541
424,163,490,0,-1884.958248,17.07471425,40.95154105,2.1216717,2.214873878,-1885.055916,-1885.00027,16.86450185,16.86450185,34.91850709
424,333,488,10,-2128.213772,12.92329975,16.65322877,2.304818607,1.982395629,-2128.404131,-2128.384162,16.48845871,16.48845871,12.53051137
425,74,480,1,-3321.799306,24.93528125,27.67934503,2.385414314,1.993549152,-3321.937526,-3321.897946,1.498380596,1.498380596,24.83733217
425,74,483,11,-3266.428895,7.44836225,28.29684895,2.079703075,2.012529553,-3266.567373,-3266.524082,8.895794051,8.895794051,27.1655011
425,292,483,0,-2059.487398,34.456527,50.58673453,2.061913756,2.20839629,-2059.726024,-2059.653023,34.43240752,34.43240752,45.80856009
425,302,483,10,-2059.465365,37.83241425,51.1218979,2.048257886,2.265091403,-2059.703038,-2059.629946,36.80578828,36.80578828,45.86577669
425,306,483,0,-2059.475632,42.50741475,53.90873208,2.083217698,2.222194948,-2059.718723,-2059.641169,42.01829092,42.01829092,48.66595764
425,333,488,16,-2114.301719,21.75209925,23.3687275,2.421871542,2.174078261,-2114.521732,-2114.490634,24.30868579,24.30868579,19.51424977
425,377,483,10,-2048.512494,44.215909,55.84849772,2.060955951,2.284892294,-2048.751097,-2048.668341,43.30090128,43.30090128,51.93022234
425,377,485,1,-2070.512961,38.078206,52.23464365,2.024212703,2.378682057,-2070.765843,-2070.689753,36.98027425,36.98027425,47.74705905
426,160,482,12,-2134.930462,13.246023,35.72045005,2.171599565,2.268353974,-2135.168848,-2135.119054,13.2986377,13.2986377,31.24583442
426,160,483,0,-1953.830165,26.236528,39.7948703,2.05010293,2.198021074,-1953.992999,-1953.934205,26.75142892,26.75142892,36.89346153
426,302,483,12,-1948.496258,36.49470975,49.36571993,2.001983332,2.18314919,-1948.707297,-1948.634458,34.79882775,34.79882775,45.70754676
426,306,483,1,-1948.502095,36.83669725,51.8995963,2.008074075,2.269275998,-1948.718088,-1948.640337,36.6582032,36.6582032,48.78966959
426,377,483,10,-1937.539076,40.11613775,53.9445686,2.033060717,2.172327993,-1937.749295,-1937.672711,38.15812768,38.15812768,48.05715582
427,160,482,10,-2056.338936,12.64845475,34.09580863,2.177677831,2.27541626,-2056.570694,-2056.523055,13.96279479,13.96279479,29.89383679
427,160,483,0,-1875.235933,25.63895975,39.86838193,2.076672103,2.209401717,-1875.394845,-1875.333846,27.41558601,27.41558601,38.2774928
427,160,484,10,-1405.063038,10.5671,32.3467716,2.059434183,2.374244179,-1405.256699,-1405.212811,12.40519077,12.40519077,27.54051576
427,292,483,10,-1869.919501,29.1866565,48.8528579,2.014132678,2.164039554,-1870.125452,-1870.053766,28.59666461,28.59666461,44.9836578
427,302,483,0,-1869.897617,36.3931175,52.2455496,2.037360875,2.196548946,-1870.109139,-1870.03407,35.75933573,35.75933573,47.10611054
427,306,483,11,-1869.905667,38.11265575,53.46743015,2.009123795,2.238143868,-1870.120145,-1870.037149,38.27851942,38.27851942,52.08043452
428,160,520,12,-1921.216813,15.083845,36.89479748,2.088643115,2.479135522,-1921.405849,-1921.353461,15.59703709,15.59703709,32.87405201
428,302,483,1,-2118.111223,38.39045,52.97531955,2.033938648,2.22239227,-2118.370673,-2118.289528,38.8771416,38.8771416,50.91928047
429,141,480,0,-2561.728242,24.07309625,27.88842802,2.220093135,2.057161132,-2561.813144,-2561.772463,0.202732899,0.202732899,25.52801857
429,141,483,0,-2506.353166,6.58617725,31.43362105,2.153990233,2.068329898,-2506.442991,-2506.393616,7.600146354,7.600146354,30.98314509
429,141,492,0,-2376.930153,29.2609525,32.94011678,2.143504352,2.084543941,-2377.01831,-2376.967068,8.448572375,8.448572375,32.15509505
429,143,479,0,-2660.75443,-2.05060725,28.57535228,2.182115629,2.074107827,-2660.960671,-2660.917105,0.14551667,0.14551667,27.33796179
429,143,480,10,-2540.530276,22.33994125,27.84831195,2.210512094,2.057923287,-2540.676733,-2540.635428,-0.613445526,-0.613445526,25.9192966
429,143,481,10,-1982.51135,-0.1190995,30.80709995,2.156434652,2.129435011,-1982.636201,-1982.590168,2.725018489,2.725018489,28.88609899
429,143,485,0,-2507.121079,-1.28468075,49.48308753,2.195291456,2.073203824,-2507.321324,-2507.279174,0.463340894,0.463340894,26.44980921
429,143,490,10,-1843.963236,-0.45073325,31.1185784,2.176803082,2.115311896,-1844.091554,-1844.047566,1.205726327,1.205726327,27.60275447
429,143,492,10,-2355.732617,27.5277975,32.63006903,2.125579952,2.081310596,-2355.881898,-2355.830526,7.632393951,7.632393951,32.23652823
429,143,618,10,-3277.166794,-0.912385,28.48584568,2.175502446,2.084580543,-3277.313417,-3277.269879,0.997010396,0.997010396,27.32073058
