identifier,B_Index,N_Index,Cl_Index,conf_idxs_ts,log_source,log_name_variant,log_found,log_path,normal_termination,charge,multiplicity,expected_s2,s2_before_annihilation,s2_after_annihilation,s2_final,spin_contamination_before,spin_contamination_after
B_00388_Nu_00051_Cl_00476_0000,388,51,476,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00476_0000.log,True,0,2,0.75,0.7613,0.7501,0.7501,0.011299999999999977,9.999999999998899e-05
B_00388_Nu_00051_Cl_00487_0000,388,51,487,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00487_0000.log,True,0,2,0.75,0.7617,0.7501,0.7501,0.011700000000000044,9.999999999998899e-05
B_00388_Nu_00051_Cl_00491_0010,388,51,491,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00491_0010.log,True,0,2,0.75,0.7624,0.7501,0.7501,0.012399999999999967,9.999999999998899e-05
B_00388_Nu_00051_Cl_00495_0010,388,51,495,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00495_0010.log,True,0,2,0.75,0.7611,0.7501,0.7501,0.011099999999999999,9.999999999998899e-05
B_00388_Nu_00051_Cl_00501_0010,388,51,501,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00501_0010.log,True,0,2,0.75,0.7607,0.7501,0.7501,0.010700000000000043,9.999999999998899e-05
B_00388_Nu_00051_Cl_00505_0000,388,51,505,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00505_0000.log,True,0,2,0.75,0.759,0.7501,0.7501,0.009000000000000008,9.999999999998899e-05
B_00388_Nu_00051_Cl_00506_0000,388,51,506,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00506_0000.log,True,0,2,0.75,0.7616,0.7501,0.7501,0.011600000000000055,9.999999999998899e-05
B_00388_Nu_00051_Cl_00507_0010,388,51,507,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00507_0010.log,True,0,2,0.75,0.7616,0.7501,0.7501,0.011600000000000055,9.999999999998899e-05
B_00388_Nu_00051_Cl_00514_0010,388,51,514,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00514_0010.log,True,0,2,0.75,0.7624,0.7501,0.7501,0.012399999999999967,9.999999999998899e-05
B_00388_Nu_00051_Cl_00515_0000,388,51,515,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00515_0000.log,True,0,2,0.75,0.7611,0.7501,0.7501,0.011099999999999999,9.999999999998899e-05
B_00388_Nu_00051_Cl_00526_0000,388,51,526,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00526_0000.log,True,0,2,0.75,0.7623,0.7501,0.7501,0.012299999999999978,9.999999999998899e-05
B_00388_Nu_00051_Cl_00532_0000,388,51,532,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00532_0000.log,True,0,2,0.75,0.7612,0.7501,0.7501,0.011199999999999988,9.999999999998899e-05
B_00388_Nu_00051_Cl_00539_0010,388,51,539,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00539_0010.log,True,0,2,0.75,0.7621,0.7501,0.7501,0.0121,9.999999999998899e-05
B_00388_Nu_00051_Cl_00542_0000,388,51,542,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00542_0000.log,True,0,2,0.75,0.7621,0.7501,0.7501,0.0121,9.999999999998899e-05
B_00388_Nu_00051_Cl_00543_0010,388,51,543,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00543_0010.log,True,0,2,0.75,0.7631,0.7501,0.7501,0.0131,9.999999999998899e-05
B_00388_Nu_00051_Cl_00544_0020,388,51,544,20,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00544_0020.log,True,0,2,0.75,0.763,0.7501,0.7501,0.013000000000000012,9.999999999998899e-05
B_00388_Nu_00051_Cl_00545_0000,388,51,545,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00545_0000.log,True,0,2,0.75,0.7639,0.7501,0.7501,0.013900000000000023,9.999999999998899e-05
B_00388_Nu_00051_Cl_00546_0000,388,51,546,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00546_0000.log,True,0,2,0.75,0.7611,0.7501,0.7501,0.011099999999999999,9.999999999998899e-05
B_00388_Nu_00051_Cl_00548_0010,388,51,548,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00548_0010.log,True,0,2,0.75,0.7628,0.7501,0.7501,0.012800000000000034,9.999999999998899e-05
B_00388_Nu_00051_Cl_00550_0000,388,51,550,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00550_0000.log,True,0,2,0.75,0.7609,0.7501,0.7501,0.01090000000000002,9.999999999998899e-05
B_00388_Nu_00051_Cl_00551_0010,388,51,551,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00551_0010.log,True,0,2,0.75,0.76,0.7501,0.7501,0.010000000000000009,9.999999999998899e-05
B_00388_Nu_00051_Cl_00552_0010,388,51,552,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00552_0010.log,True,0,2,0.75,0.7604,0.7501,0.7501,0.010399999999999965,9.999999999998899e-05
B_00388_Nu_00051_Cl_00554_0000,388,51,554,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00554_0000.log,True,0,2,0.75,0.7601,0.7501,0.7501,0.010099999999999998,9.999999999998899e-05
B_00388_Nu_00051_Cl_00555_0000,388,51,555,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00555_0000.log,True,0,2,0.75,0.7616,0.7501,0.7501,0.011600000000000055,9.999999999998899e-05
B_00388_Nu_00051_Cl_00556_0010,388,51,556,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00556_0010.log,True,0,2,0.75,0.7598,0.7501,0.7501,0.009800000000000031,9.999999999998899e-05
B_00388_Nu_00051_Cl_00558_0000,388,51,558,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00558_0000.log,True,0,2,0.75,0.7613,0.7501,0.7501,0.011299999999999977,9.999999999998899e-05
B_00388_Nu_00051_Cl_00560_0000,388,51,560,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00560_0000.log,True,0,2,0.75,0.7616,0.7501,0.7501,0.011600000000000055,9.999999999998899e-05
B_00388_Nu_00051_Cl_00561_0000,388,51,561,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00561_0000.log,True,0,2,0.75,0.7614,0.7501,0.7501,0.011399999999999966,9.999999999998899e-05
B_00388_Nu_00051_Cl_00563_0010,388,51,563,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00563_0010.log,True,0,2,0.75,0.7598,0.7501,0.7501,0.009800000000000031,9.999999999998899e-05
B_00388_Nu_00051_Cl_00578_0000,388,51,578,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00578_0000.log,True,0,2,0.75,0.7612,0.7501,0.7501,0.011199999999999988,9.999999999998899e-05
B_00388_Nu_00051_Cl_00579_0010,388,51,579,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00579_0010.log,True,0,2,0.75,0.7595,0.7501,0.7501,0.009499999999999953,9.999999999998899e-05
B_00388_Nu_00051_Cl_00584_0000,388,51,584,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00584_0000.log,True,0,2,0.75,0.7599,0.7501,0.7501,0.00990000000000002,9.999999999998899e-05
B_00388_Nu_00051_Cl_00585_0010,388,51,585,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00585_0010.log,True,0,2,0.75,0.7616,0.7501,0.7501,0.011600000000000055,9.999999999998899e-05
B_00388_Nu_00051_Cl_00590_0000,388,51,590,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00590_0000.log,True,0,2,0.75,0.7623,0.7501,0.7501,0.012299999999999978,9.999999999998899e-05
B_00388_Nu_00051_Cl_00598_0000,388,51,598,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00598_0000.log,True,0,2,0.75,0.7638,0.7501,0.7501,0.013800000000000034,9.999999999998899e-05
B_00388_Nu_00051_Cl_00599_0010,388,51,599,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00599_0010.log,True,0,2,0.75,0.7628,0.7501,0.7501,0.012800000000000034,9.999999999998899e-05
B_00388_Nu_00051_Cl_00601_0010,388,51,601,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00601_0010.log,True,0,2,0.75,0.7626,0.7501,0.7501,0.012599999999999945,9.999999999998899e-05
B_00388_Nu_00051_Cl_00602_0000,388,51,602,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00602_0000.log,True,0,2,0.75,0.7636,0.7501,0.7501,0.013599999999999945,9.999999999998899e-05
B_00388_Nu_00051_Cl_00604_0010,388,51,604,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00604_0010.log,True,0,2,0.75,0.76,0.7501,0.7501,0.010000000000000009,9.999999999998899e-05
B_00388_Nu_00051_Cl_00608_0000,388,51,608,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00608_0000.log,True,0,2,0.75,0.7596,0.7501,0.7501,0.009600000000000053,9.999999999998899e-05
B_00388_Nu_00051_Cl_00610_0000,388,51,610,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00610_0000.log,True,0,2,0.75,0.7609,0.7501,0.7501,0.01090000000000002,9.999999999998899e-05
B_00388_Nu_00051_Cl_00616_0000,388,51,616,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00616_0000.log,True,0,2,0.75,0.7608,0.7501,0.7501,0.010800000000000032,9.999999999998899e-05
B_00388_Nu_00051_Cl_00619_0000,388,51,619,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00619_0000.log,True,0,2,0.75,0.7635,0.7501,0.7501,0.013499999999999956,9.999999999998899e-05
B_00388_Nu_00051_Cl_00621_0000,388,51,621,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00621_0000.log,True,0,2,0.75,0.7634,0.7501,0.7501,0.013399999999999967,9.999999999998899e-05
B_00388_Nu_00051_Cl_00622_0010,388,51,622,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00051_Cl_00622_0010.log,True,0,2,0.75,0.7636,0.7501,0.7501,0.013599999999999945,9.999999999998899e-05
B_00388_Nu_00053_Cl_00488_0000,388,53,488,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00053_Cl_00488_0000.log,True,0,2,0.75,0.7564,0.75,0.75,0.006399999999999961,0.0
B_00388_Nu_00054_Cl_00504_0000,388,54,504,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00054_Cl_00504_0000.log,True,0,2,0.75,0.7568,0.75,0.75,0.006800000000000028,0.0
B_00388_Nu_00055_Cl_00557_0001,388,55,557,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00055_Cl_00557_0001.log,True,0,2,0.75,0.7585,0.75,0.75,0.008499999999999952,0.0
B_00388_Nu_00056_Cl_00558_0011,388,56,558,11,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00056_Cl_00558_0011.log,True,0,2,0.75,0.7571,0.75,0.75,0.007099999999999995,0.0
B_00388_Nu_00058_Cl_00517_0000,388,58,517,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00058_Cl_00517_0000.log,True,0,2,0.75,0.7588,0.75,0.75,0.00880000000000003,0.0
B_00388_Nu_00063_Cl_00519_0002,388,63,519,2,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00063_Cl_00519_0002.log,True,0,2,0.75,0.7565,0.75,0.75,0.00649999999999995,0.0
B_00388_Nu_00064_Cl_00488_0000,388,64,488,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00064_Cl_00488_0000.log,True,0,2,0.75,0.7562,0.75,0.75,0.006199999999999983,0.0
B_00388_Nu_00068_Cl_00488_0001,388,68,488,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00068_Cl_00488_0001.log,True,0,2,0.75,0.7564,0.75,0.75,0.006399999999999961,0.0
B_00388_Nu_00068_Cl_00525_0011,388,68,525,11,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00068_Cl_00525_0011.log,True,0,2,0.75,0.7571,0.75,0.75,0.007099999999999995,0.0
B_00388_Nu_00069_Cl_00462_0010,388,69,462,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00069_Cl_00462_0010.log,True,0,2,0.75,0.7578,0.75,0.75,0.007800000000000029,0.0
B_00388_Nu_00069_Cl_00486_0002,388,69,486,2,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00069_Cl_00486_0002.log,True,0,2,0.75,0.7631,0.7501,0.7501,0.0131,9.999999999998899e-05
B_00388_Nu_00069_Cl_00488_0000,388,69,488,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00069_Cl_00488_0000.log,True,0,2,0.75,0.7586,0.75,0.75,0.008600000000000052,0.0
B_00388_Nu_00069_Cl_00489_0011,388,69,489,11,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00069_Cl_00489_0011.log,True,0,2,0.75,0.7556,0.75,0.75,0.005600000000000049,0.0
B_00388_Nu_00069_Cl_00490_0002,388,69,490,2,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00069_Cl_00490_0002.log,True,0,2,0.75,0.7621,0.7501,0.7501,0.0121,9.999999999998899e-05
B_00388_Nu_00069_Cl_00500_0011,388,69,500,11,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00069_Cl_00500_0011.log,True,0,2,0.75,0.7619,0.75,0.75,0.011900000000000022,0.0
B_00388_Nu_00069_Cl_00560_0000,388,69,560,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00069_Cl_00560_0000.log,True,0,2,0.75,0.7618,0.75,0.75,0.011800000000000033,0.0
B_00388_Nu_00070_Cl_00462_0010,388,70,462,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00070_Cl_00462_0010.log,True,0,2,0.75,0.7601,0.75,0.75,0.010099999999999998,0.0
B_00388_Nu_00070_Cl_00526_0012,388,70,526,12,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00070_Cl_00526_0012.log,True,0,2,0.75,0.7579,0.75,0.75,0.007900000000000018,0.0
B_00388_Nu_00070_Cl_00527_0000,388,70,527,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00070_Cl_00527_0000.log,True,0,2,0.75,0.7558,0.75,0.75,0.005800000000000027,0.0
B_00388_Nu_00070_Cl_00558_0010,388,70,558,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00070_Cl_00558_0010.log,True,0,2,0.75,0.7628,0.75,0.75,0.012800000000000034,0.0
B_00388_Nu_00070_Cl_00560_0011,388,70,560,11,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00070_Cl_00560_0011.log,True,0,2,0.75,0.7633,0.7501,0.7501,0.013299999999999979,9.999999999998899e-05
B_00388_Nu_00070_Cl_00561_0000,388,70,561,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00070_Cl_00561_0000.log,True,0,2,0.75,0.7618,0.7501,0.7501,0.011800000000000033,9.999999999998899e-05
B_00388_Nu_00070_Cl_00562_0000,388,70,562,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00070_Cl_00562_0000.log,True,0,2,0.75,0.7628,0.7501,0.7501,0.012800000000000034,9.999999999998899e-05
B_00388_Nu_00070_Cl_00569_0010,388,70,569,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00070_Cl_00569_0010.log,True,0,2,0.75,0.7563,0.75,0.75,0.006299999999999972,0.0
B_00388_Nu_00070_Cl_00601_0000,388,70,601,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00070_Cl_00601_0000.log,True,0,2,0.75,0.756,0.75,0.75,0.006000000000000005,0.0
B_00388_Nu_00070_Cl_00617_0010,388,70,617,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00070_Cl_00617_0010.log,True,0,2,0.75,0.758,0.75,0.75,0.008000000000000007,0.0
B_00388_Nu_00071_Cl_00462_0001,388,71,462,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00071_Cl_00462_0001.log,True,0,2,0.75,0.7608,0.75,0.75,0.010800000000000032,0.0
B_00388_Nu_00071_Cl_00488_0001,388,71,488,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00071_Cl_00488_0001.log,True,0,2,0.75,0.7598,0.75,0.75,0.009800000000000031,0.0
B_00388_Nu_00071_Cl_00490_0003,388,71,490,3,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00071_Cl_00490_0003.log,True,0,2,0.75,0.7636,0.7501,0.7501,0.013599999999999945,9.999999999998899e-05
B_00388_Nu_00071_Cl_00491_0010,388,71,491,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00071_Cl_00491_0010.log,True,0,2,0.75,0.7576,0.75,0.75,0.007600000000000051,0.0
B_00388_Nu_00071_Cl_00528_0000,388,71,528,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00071_Cl_00528_0000.log,True,0,2,0.75,0.758,0.75,0.75,0.008000000000000007,0.0
B_00388_Nu_00072_Cl_00462_0000,388,72,462,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00072_Cl_00462_0000.log,True,0,2,0.75,0.7575,0.75,0.75,0.007499999999999951,0.0
B_00388_Nu_00072_Cl_00490_0000,388,72,490,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00072_Cl_00490_0000.log,True,0,2,0.75,0.7616,0.7501,0.7501,0.011600000000000055,9.999999999998899e-05
B_00388_Nu_00072_Cl_00493_0000,388,72,493,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00072_Cl_00493_0000.log,True,0,2,0.75,0.7618,0.75,0.75,0.011800000000000033,0.0
B_00388_Nu_00072_Cl_00519_0001,388,72,519,1,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00072_Cl_00519_0001.log,True,0,2,0.75,0.7609,0.75,0.75,0.01090000000000002,0.0
B_00388_Nu_00073_Cl_00462_0000,388,73,462,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00073_Cl_00462_0000.log,True,0,2,0.75,0.7581,0.75,0.75,0.008099999999999996,0.0
B_00388_Nu_00074_Cl_00462_0010,388,74,462,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00074_Cl_00462_0010.log,True,0,2,0.75,0.7609,0.75,0.75,0.01090000000000002,0.0
B_00388_Nu_00074_Cl_00494_0000,388,74,494,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00074_Cl_00494_0000.log,True,0,2,0.75,0.7579,0.75,0.75,0.007900000000000018,0.0
B_00388_Nu_00074_Cl_00499_0000,388,74,499,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00074_Cl_00499_0000.log,True,0,2,0.75,0.764,0.7501,0.7501,0.014000000000000012,9.999999999998899e-05
B_00388_Nu_00074_Cl_00526_0000,388,74,526,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00074_Cl_00526_0000.log,True,0,2,0.75,0.7575,0.75,0.75,0.007499999999999951,0.0
B_00388_Nu_00074_Cl_00531_0012,388,74,531,12,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00074_Cl_00531_0012.log,True,0,2,0.75,0.7577,0.75,0.75,0.00770000000000004,0.0
B_00388_Nu_00074_Cl_00562_0000,388,74,562,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00074_Cl_00562_0000.log,True,0,2,0.75,0.7618,0.7501,0.7501,0.011800000000000033,9.999999999998899e-05
B_00388_Nu_00074_Cl_00566_0010,388,74,566,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00074_Cl_00566_0010.log,True,0,2,0.75,0.7607,0.7501,0.7501,0.010700000000000043,9.999999999998899e-05
B_00388_Nu_00074_Cl_00573_0000,388,74,573,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00074_Cl_00573_0000.log,True,0,2,0.75,0.7602,0.75,0.75,0.010199999999999987,0.0
B_00388_Nu_00074_Cl_00578_0000,388,74,578,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00074_Cl_00578_0000.log,True,0,2,0.75,0.7599,0.7501,0.7501,0.00990000000000002,9.999999999998899e-05
B_00388_Nu_00074_Cl_00618_0010,388,74,618,10,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00074_Cl_00618_0010.log,True,0,2,0.75,0.7613,0.7501,0.7501,0.011299999999999977,9.999999999998899e-05
B_00388_Nu_00074_Cl_00619_0002,388,74,619,2,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00074_Cl_00619_0002.log,True,0,2,0.75,0.7543,0.75,0.75,0.0042999999999999705,0.0
B_00388_Nu_00074_Cl_00621_0000,388,74,621,0,TS_needIRC_base_then_conf_v1,conf_specific,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00388_Nu_00074_Cl_00621_0000.log,True,0,2,0.75,0.7546,0.75,0.75,0.0046000000000000485,0.0
