identifier,B_Index,N_Index,N_Atomid,Cl_Index,conf_idxs_ts,deltaG_qharm(kcal/mol),deltaGa_qharm(kcal/mol),bep_fit_deltaGa(kcal/mol),bep_residual(kcal/mol),bep_abs_residual(kcal/mol),bep_outlier_2sigma,bep_outlier_top5pct,log_found,log_path,log_source,log_name_variant,normal_termination,multiplicity,expected_s2,s2_before_annihilation,s2_after_annihilation,s2_final,spin_contamination_before,spin_contamination_after,high_spin_contamination
B_00414_Nu_00285_Cl_00481_0000,414,285,6,481,0,-8.333958645,23.23285155,19.584982023323555,3.6478695266764447,3.6478695266764447,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00285_Cl_00481_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7642,0.7502,0.7502,0.0141999999999999,0.0001999999999999,False
B_00414_Nu_00286_Cl_00524_0000,414,286,2,524,0,-13.40524306,16.78718585,17.737272846947544,-0.9500869969475438,0.9500869969475438,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00286_Cl_00524_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7603,0.7501,0.7501,0.0102999999999999,9.9999999999989e-05,False
B_00414_Nu_00288_Cl_00523_0001,414,288,3,523,1,-12.14476578,18.97202092,18.19652443811855,0.7754964818814472,0.7754964818814472,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00288_Cl_00523_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.76,0.7501,0.7501,0.01,9.9999999999989e-05,False
B_00414_Nu_00309_Cl_00449_0000,414,309,3,449,0,-22.28659228,16.76791572,14.501376551355152,2.266539168644849,2.266539168644849,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00309_Cl_00449_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7673,0.7502,0.7502,0.0172999999999999,0.0001999999999999,False
B_00414_Nu_00309_Cl_00591_0000,414,309,3,591,0,-16.55952556,20.06360566,16.588018290667197,3.4755873693328034,3.4755873693328034,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00309_Cl_00591_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.769,0.7503,0.7503,0.019,0.0002999999999999,False
B_00414_Nu_00315_Cl_00446_0000,414,315,1,446,0,-25.94414327,15.71659745,13.168757440642908,2.547840009357092,2.547840009357092,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00315_Cl_00446_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7652,0.7502,0.7502,0.0151999999999999,0.0001999999999999,False
B_00414_Nu_00315_Cl_00464_0000,414,315,1,464,0,-9.133178399,24.48613083,19.29378840203131,5.19234242796869,5.19234242796869,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00315_Cl_00464_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7671,0.7502,0.7502,0.0171,0.0001999999999999,False
B_00414_Nu_00317_Cl_00459_0000,414,317,2,459,0,-14.91779793,17.77539435,17.18617744697258,0.5892169030274204,0.5892169030274204,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00317_Cl_00459_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7661,0.7502,0.7502,0.0161,0.0001999999999999,False
B_00414_Nu_00318_Cl_00527_0001,414,318,5,527,1,-21.85943574,15.83439957,14.657009916419934,1.1773896535800663,1.1773896535800663,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00318_Cl_00527_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7649,0.7502,0.7502,0.0149,0.0001999999999999,False
B_00414_Nu_00321_Cl_00535_0000,414,321,2,535,0,-8.083461543,25.36063511,19.676249985469788,5.684385124530213,5.684385124530213,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00321_Cl_00535_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7648,0.7501,0.7501,0.0148,9.9999999999989e-05,False
B_00414_Nu_00324_Cl_00506_0011,414,324,3,506,11,-8.336803071,23.8714925,19.583945664170404,4.287546835829595,4.287546835829595,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00324_Cl_00506_0011.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7729,0.7504,0.7504,0.0229,0.0003999999999999,False
B_00414_Nu_00337_Cl_00562_0000,414,337,4,562,0,-18.2018744,20.9747401,15.989632798127534,4.985107301872468,4.985107301872468,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00337_Cl_00562_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7701,0.7502,0.7502,0.0201,0.0001999999999999,False
B_00414_Nu_00339_Cl_00583_0001,414,339,4,583,1,-15.1081067,21.12641561,17.11683894573732,4.009576664262678,4.009576664262678,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00339_Cl_00583_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7702,0.7502,0.7502,0.0201999999999999,0.0001999999999999,False
B_00414_Nu_00351_Cl_00501_0000,414,351,2,501,0,-13.55053553,23.11839465,17.684335916555064,5.434058733444935,5.434058733444935,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00351_Cl_00501_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7611,0.7501,0.7501,0.0110999999999999,9.9999999999989e-05,False
B_00414_Nu_00355_Cl_00597_0000,414,355,9,597,0,-23.93583304,18.77760468,13.900480005838618,4.877124674161381,4.877124674161381,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00355_Cl_00597_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7585,0.7501,0.7501,0.0084999999999999,9.9999999999989e-05,False
B_00414_Nu_00359_Cl_00573_0000,414,359,2,573,0,-22.57581003,17.23163511,14.396000822661021,2.835634287338978,2.835634287338978,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00359_Cl_00573.log,TS_needIRC_base_then_conf_v1,base_without_conf,True,2,0.75,0.7634,0.7501,0.7501,0.0133999999999999,9.9999999999989e-05,False
B_00414_Nu_00368_Cl_00526_0001,414,368,3,526,1,-10.93414907,17.00293744,18.637609461377128,-1.6346720213771277,1.6346720213771277,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00414_Nu_00368_Cl_00526_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7625,0.7501,0.7501,0.0124999999999999,9.9999999999989e-05,False
B_00415_Nu_00002_Cl_00566_0000,415,2,5,566,0,-41.8658421,9.994742634,7.36772822905486,2.6270144049451396,2.6270144049451396,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00002_Cl_00566_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7534,0.75,0.75,0.0033999999999999,0.0,False
B_00415_Nu_00004_Cl_00507_0003,415,4,1,507,3,-27.60241611,14.1962139,12.564570080466401,1.6316438195335987,1.6316438195335987,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00004_Cl_00507_0003.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7609,0.75,0.75,0.0109,0.0,False
B_00415_Nu_00004_Cl_00550_0001,415,4,1,550,1,-25.08569177,14.68968237,13.481531993245822,1.208150376754178,1.208150376754178,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00004_Cl_00550_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7583,0.75,0.75,0.0082999999999999,0.0,False
B_00415_Nu_00010_Cl_00504_0000,415,10,3,504,0,-29.99247279,10.74626961,11.693759197402414,-0.9474895874024138,0.9474895874024138,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00010_Cl_00504_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7557,0.75,0.75,0.0057,0.0,False
B_00415_Nu_00015_Cl_00490_0000,415,15,1,490,0,-19.34862814,11.92917511,15.571816080497921,-3.642640970497922,3.642640970497922,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00015_Cl_00490_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7604,0.7501,0.7501,0.0103999999999999,9.9999999999989e-05,False
B_00415_Nu_00027_Cl_00507_0002,415,27,4,507,2,-25.21348232,17.57431315,13.434971841503842,4.139341308496157,4.139341308496157,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00027_Cl_00507_0002.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7597,0.75,0.75,0.0097,0.0,False
B_00415_Nu_00032_Cl_00507_0000,415,32,1,507,0,-25.29974858,14.49417388,13.403540955919476,1.0906329240805235,1.0906329240805235,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00032_Cl_00507_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7608,0.75,0.75,0.0108,0.0,False
B_00415_Nu_00034_Cl_00488_0013,415,34,1,488,13,-42.50297232,8.012258112,7.135591504370597,0.876666607629403,0.876666607629403,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00034_Cl_00488_0013.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7578,0.75,0.75,0.0078,0.0,False
B_00415_Nu_00035_Cl_00519_0001,415,35,2,519,1,-39.50384943,1.039477098,8.228314063677562,-7.188836965677562,7.188836965677562,True,True,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00035_Cl_00519_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7597,0.75,0.75,0.0097,0.0,False
B_00415_Nu_00035_Cl_00529_0000,415,35,2,529,0,-31.7082881,7.426955596,11.068606389195454,-3.6416507931954536,3.6416507931954536,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00035_Cl_00529_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7597,0.75,0.75,0.0097,0.0,False
B_00415_Nu_00039_Cl_00497_0000,415,39,1,497,0,-26.89508556,13.73557864,12.822284111274925,0.9132945287250749,0.9132945287250749,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00039_Cl_00497_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7601,0.75,0.75,0.0100999999999999,0.0,False
B_00415_Nu_00061_Cl_00481_0000,415,61,3,481,0,-13.06143634,16.67536073,17.862537923693143,-1.1871771936931417,1.1871771936931417,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00061_Cl_00481_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.761,0.7501,0.7501,0.011,9.9999999999989e-05,False
B_00415_Nu_00061_Cl_00509_0000,415,61,3,509,0,-22.56477067,9.822443491,14.400022984524588,-4.577579493524588,4.577579493524588,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00061_Cl_00509_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7552,0.75,0.75,0.0051999999999999,0.0,False
B_00415_Nu_00067_Cl_00519_0001,415,67,1,519,1,-32.35170678,7.921822158,10.834178480602647,-2.9123563226026468,2.9123563226026468,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00067_Cl_00519_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7591,0.75,0.75,0.0090999999999999,0.0,False
B_00415_Nu_00067_Cl_00618_0000,415,67,1,618,0,-15.72286269,8.929832488,16.89285421307367,-7.963021725073668,7.963021725073668,True,True,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00067_Cl_00618_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.757,0.75,0.75,0.007,0.0,False
B_00415_Nu_00069_Cl_00519_0000,415,69,1,519,0,-28.28260397,8.660929961,12.316745417573468,-3.6558154565734675,3.6558154565734675,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00069_Cl_00519_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7623,0.75,0.75,0.0122999999999999,0.0,False
B_00415_Nu_00070_Cl_00507_0012,415,70,2,507,12,-17.57350885,17.07536146,16.218576138284007,0.8567853217159929,0.8567853217159929,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00070_Cl_00507_0012.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7634,0.7501,0.7501,0.0133999999999999,9.9999999999989e-05,False
B_00415_Nu_00072_Cl_00469_0000,415,72,3,469,0,-17.71443302,14.85336367,16.167230786539978,-1.3138671165399778,1.3138671165399778,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00072_Cl_00469_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7591,0.75,0.75,0.0090999999999999,0.0,False
B_00415_Nu_00072_Cl_00507_0000,415,72,3,507,0,-18.54883706,18.15124362,15.863217862919875,2.288025757080124,2.288025757080124,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00072_Cl_00507_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.763,0.7501,0.7501,0.013,9.9999999999989e-05,False
B_00415_Nu_00074_Cl_00475_0001,415,74,2,475,1,-6.684031737,23.81903434,20.18612856506436,3.63290577493564,3.63290577493564,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00074_Cl_00475_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7655,0.7501,0.7501,0.0154999999999999,9.9999999999989e-05,False
B_00415_Nu_00076_Cl_00507_0001,415,76,4,507,1,-16.82125571,20.34884572,16.492657596942575,3.856188123057425,3.856188123057425,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00076_Cl_00507_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7624,0.7501,0.7501,0.0123999999999999,9.9999999999989e-05,False
B_00415_Nu_00076_Cl_00550_0011,415,76,4,550,11,-14.30453137,18.47785028,17.409619509721995,1.068230770278003,1.068230770278003,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00076_Cl_00550_0011.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7615,0.75,0.75,0.0114999999999999,0.0,False
B_00415_Nu_00080_Cl_00507_0002,415,80,2,507,2,-17.67817961,18.57196026,16.180439621393294,2.391520638606707,2.391520638606707,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00080_Cl_00507_0002.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7634,0.7501,0.7501,0.0133999999999999,9.9999999999989e-05,False
B_00415_Nu_00085_Cl_00507_0011,415,85,4,507,11,-17.17897586,17.5494856,16.3623231984666,1.1871624015333992,1.1871624015333992,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00085_Cl_00507_0011.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7635,0.7501,0.7501,0.0134999999999999,9.9999999999989e-05,False
B_00415_Nu_00085_Cl_00539_0002,415,85,4,539,2,-23.34991252,13.30907604,14.113958610633258,-0.8048825706332572,0.8048825706332572,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00085_Cl_00539_0002.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.759,0.75,0.75,0.009,0.0,False
B_00415_Nu_00085_Cl_00550_0012,415,85,4,550,12,-14.66225152,18.91644437,17.279285111246022,1.6371592587539787,1.6371592587539787,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00085_Cl_00550_0012.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7609,0.7501,0.7501,0.0109,9.9999999999989e-05,False
B_00415_Nu_00085_Cl_00584_0000,415,85,4,584,0,-15.70929732,15.85315267,16.897796720055887,-1.0446440500558865,1.0446440500558865,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00085_Cl_00584_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7613,0.75,0.75,0.0112999999999999,0.0,False
B_00415_Nu_00087_Cl_00478_0000,415,87,3,478,0,-7.009764423,18.42898629,20.06744871520471,-1.6384624252047075,1.6384624252047075,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00087_Cl_00478_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7623,0.7501,0.7501,0.0122999999999999,9.9999999999989e-05,False
B_00415_Nu_00092_Cl_00474_0001,415,92,4,474,1,-7.949205924,15.49974448,19.72516566814627,-4.225421188146271,4.225421188146271,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00092_Cl_00474_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7613,0.7501,0.7501,0.0112999999999999,9.9999999999989e-05,False
B_00415_Nu_00106_Cl_00462_0000,415,106,2,462,0,-22.73822689,13.91761499,14.336824665683404,-0.41920967568340295,0.41920967568340295,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00106_Cl_00462_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7597,0.75,0.75,0.0097,0.0,False
B_00415_Nu_00120_Cl_00474_0001,415,120,6,474,1,-7.191955944,16.36161934,20.001067712353855,-3.639448372353854,3.639448372353854,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00120_Cl_00474_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7606,0.7501,0.7501,0.0106,9.9999999999989e-05,False
B_00415_Nu_00120_Cl_00561_0000,415,120,6,561,0,-35.22557661,11.06936839,9.787091545211121,1.2822768447888784,1.2822768447888784,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00120_Cl_00561_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7611,0.7501,0.7501,0.0110999999999999,9.9999999999989e-05,False
B_00415_Nu_00120_Cl_00583_0000,415,120,6,583,0,-23.1717047,14.72072562,14.178888162472635,0.5418374575273646,0.5418374575273646,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00120_Cl_00583_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7629,0.7501,0.7501,0.0129,9.9999999999989e-05,False
B_00415_Nu_00120_Cl_00604_0002,415,120,6,604,2,-35.47506732,8.872486391,9.696190259350669,-0.8237038683506679,0.8237038683506679,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00120_Cl_00604_0002.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7579,0.75,0.75,0.0079,0.0,False
B_00415_Nu_00129_Cl_00519_0000,415,129,1,519,0,-27.80370481,9.990059092,12.49123107053221,-2.501171978532211,2.501171978532211,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00129_Cl_00519_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7631,0.7501,0.7501,0.0131,9.9999999999989e-05,False
B_00415_Nu_00138_Cl_00507_0010,415,138,4,507,10,-13.861278,22.81639682,17.571117712580843,5.245279107419158,5.245279107419158,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00138_Cl_00507_0010.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.763,0.7501,0.7501,0.013,9.9999999999989e-05,False
B_00415_Nu_00138_Cl_00539_0001,415,138,4,539,1,-20.03221467,14.981111,15.322753121104027,-0.3416421211040266,0.3416421211040266,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00138_Cl_00539_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7596,0.75,0.75,0.0096,0.0,False
B_00415_Nu_00138_Cl_00550_0012,415,138,4,550,12,-11.34455366,18.28672867,18.488079625360264,-0.20135095536026526,0.20135095536026526,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00138_Cl_00550_0012.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7613,0.7501,0.7501,0.0112999999999999,9.9999999999989e-05,False
B_00415_Nu_00141_Cl_00523_0000,415,141,1,523,0,-25.20184505,14.3266376,13.439211850307798,0.887425749692202,0.887425749692202,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00141_Cl_00523_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7586,0.75,0.75,0.0086,0.0,False
B_00415_Nu_00143_Cl_00488_0000,415,143,2,488,0,-18.64867372,18.20390623,15.826842637685987,2.3770635923140144,2.3770635923140144,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00143_Cl_00488_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.8076,0.7503,0.7503,0.0575999999999999,0.0002999999999999,True
B_00415_Nu_00143_Cl_00489_0000,415,143,2,489,0,-8.018945495,20.08102293,19.699756238355256,0.38126669164474336,0.38126669164474336,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00143_Cl_00489_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7628,0.7501,0.7501,0.0128,9.9999999999989e-05,False
B_00415_Nu_00143_Cl_00491_0010,415,143,2,491,10,-36.84752155,8.514770318,9.196140160124065,-0.6813698421240648,0.6813698421240648,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00143_Cl_00491_0010.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7598,0.7501,0.7501,0.0098,9.9999999999989e-05,False
B_00415_Nu_00143_Cl_00499_0000,415,143,2,499,0,-24.51795876,13.58431431,13.688384026471526,-0.10406971647152652,0.10406971647152652,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00143_Cl_00499_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7635,0.7501,0.7501,0.0134999999999999,9.9999999999989e-05,False
B_00415_Nu_00143_Cl_00510_0000,415,143,2,510,0,-39.06875543,5.143497568,8.386839421476123,-3.2433418534761236,3.2433418534761236,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00143_Cl_00510_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7571,0.75,0.75,0.0070999999999999,0.0,False
B_00415_Nu_00143_Cl_00511_0010,415,143,2,511,10,-35.45877871,9.757594888,9.702124971684766,0.0554699163152339,0.0554699163152339,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00143_Cl_00511_0010.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7616,0.7501,0.7501,0.0116,9.9999999999989e-05,False
B_00415_Nu_00143_Cl_00526_0000,415,143,2,526,0,-28.46578323,6.079428756,12.250004534608465,-6.170575778608464,6.170575778608464,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00143_Cl_00526_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7562,0.75,0.75,0.0061999999999999,0.0,False
B_00415_Nu_00143_Cl_00549_0010,415,143,2,549,10,-39.57568512,13.11812017,8.202140918426291,4.915979251573708,4.915979251573708,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00143_Cl_00549_0010.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7581,0.75,0.75,0.0080999999999999,0.0,False
B_00415_Nu_00143_Cl_00585_0000,415,143,2,585,0,-28.54762257,10.6023214,12.220186585715815,-1.6178651857158162,1.6178651857158162,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00143_Cl_00585_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7604,0.7501,0.7501,0.0103999999999999,9.9999999999989e-05,False
B_00415_Nu_00145_Cl_00614_0000,415,145,4,614,0,-5.333616738,26.1084607,20.678148728277414,5.430311971722585,5.430311971722585,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00145_Cl_00614_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7609,0.7501,0.7501,0.0109,9.9999999999989e-05,False
B_00415_Nu_00148_Cl_00501_0000,415,148,0,501,0,-9.670410351,23.61908963,19.098049349294154,4.521040280705847,4.521040280705847,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00148_Cl_00501_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7646,0.7501,0.7501,0.0145999999999999,9.9999999999989e-05,False
B_00415_Nu_00149_Cl_00507_0001,415,149,7,507,1,-11.33818261,17.95331952,18.490400900718697,-0.5370813807186963,0.5370813807186963,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00149_Cl_00507_0001.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7648,0.7501,0.7501,0.0148,9.9999999999989e-05,False
B_00415_Nu_00159_Cl_00507_0000,415,159,0,507,0,-16.24030869,15.87815407,16.70432412005599,-0.826170050055989,0.826170050055989,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00159_Cl_00507_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7638,0.7501,0.7501,0.0138,9.9999999999989e-05,False
B_00415_Nu_00160_Cl_00471_0000,415,160,2,471,0,-22.91608564,15.63450584,14.272022296583039,1.3624835434169604,1.3624835434169604,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00160_Cl_00471_0000.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.762,0.7501,0.7501,0.012,9.9999999999989e-05,False
B_00415_Nu_00160_Cl_00472_0012,415,160,2,472,12,-23.07605018,14.55340026,14.213739635965833,0.33966062403416686,0.33966062403416686,False,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00415_Nu_00160_Cl_00472_0012.log,TS_needIRC_base_then_conf_v1,conf_specific,True,2,0.75,0.7614,0.7501,0.7501,0.0113999999999999,9.9999999999989e-05,False
